COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsGBP;141;BAD1FE084C944282;R000108428;visa;2019-04-15;UTC;Settled;7069E934F7AB4143;GBP;171.00;9.00;180.00
JetBrains;JetBrainsGBP;141;D5F353DEF93E461D;Z000096306;visa;2019-03-05;UTC;Settled;AF4DD1C4E79047D8;GBP;114.00;6.00;120.00
JetBrains;JetBrainsGBP;141;AD1DD9F6C44F4EC2;A000114201;visa;2019-02-10;UTC;Settled;6A93BF0EEB7A436B;GBP;296.00;16.00;312.00
JetBrains;JetBrainsGBP;141;C5D18F43DD274740;A000002863;mc;2019-04-01;UTC;Settled;0B0CFD12D139452D;GBP;143.00;7.00;150.00
JetBrains;JetBrainsGBP;141;1476AC308DB04F0F;Z000037628;visa;2018-12-23;UTC;Settled;DB75CF9CC3F64F1E;GBP;380.00;20.00;400.00
JetBrains;JetBrainsGBP;141;977C28A417ED4F2E;R000001314;visa;2019-01-04;UTC;Settled;E099FE1ACA2041E6;GBP;67.00;3.00;70.00
JetBrains;JetBrainsGBP;141;28DBD813AB9E4B70;E000016065;visa;2019-03-07;UTC;Settled;BA37DCF8ECAC4DE8;GBP;93.00;5.00;98.00
JetBrains;JetBrainsGBP;141;5688A4A5A4CE4150;A000163269;visa;2019-04-15;UTC;Settled;DDFEA97EE0804586;GBP;165.00;9.00;174.00
JetBrains;JetBrainsGBP;141;0B3CC9796D364C62;R000047180;mc;2019-01-01;UTC;Settled;38EE04335B784460;GBP;53.00;3.00;56.00
JetBrains;JetBrainsGBP;141;6CC7D408A38144EF;E000004704;visa;2019-02-16;UTC;Settled;3625D258039A40A7;GBP;462.00;24.00;486.00
JetBrains;JetBrainsGBP;141;7C6EED906E8A462C;R000022335;visa;2019-02-23;UTC;Settled;38C0FEC2AAD54499;GBP;393.00;21.00;414.00
JetBrains;JetBrainsGBP;141;CEEA2724C4A84976;E000196194;visa;2019-03-11;UTC;Settled;56B1DA91D80B485F;GBP;632.00;33.00;665.00
JetBrains;JetBrainsGBP;141;EF58BBED37674B0C;A000123712;visa;2018-12-17;UTC;Settled;7C5CD6497B804A8D;GBP;95.00;5.00;100.00
JetBrains;JetBrainsGBP;141;B08B01461AFD45A5;Z000018533;visa;2019-03-17;UTC;Settled;0DB1149C3CB4454C;GBP;803.00;42.00;845.00
JetBrains;JetBrainsGBP;141;A4AF5304CA174272;Z000011655;visa;2019-03-11;UTC;Settled;71096D8A67F64ED7;GBP;728.00;38.00;766.00
JetBrains;JetBrainsGBP;141;FBD55B74A91940E9;E000114452;visa;2019-01-18;UTC;Settled;7660CEFC59464BB8;GBP;342.00;18.00;360.00
JetBrains;JetBrainsGBP;141;00C7F4BAE1BA4E09;E000158472;visa;2019-01-11;UTC;Settled;D2F0CFFAF0014F9B;GBP;1085.00;57.00;1142.00
JetBrains;JetBrainsGBP;141;410F4D0F3B674C05;A000195215;visa;2019-03-01;UTC;Settled;CD1C3507750F4156;GBP;152.00;8.00;160.00
JetBrains;JetBrainsGBP;141;870AE02BCB0A47A3;E000112399;visa;2019-02-23;UTC;Settled;7F344A7D7742459B;GBP;19.00;1.00;20.00
JetBrains;JetBrainsGBP;141;8C1FA1747F344432;E000000212;mc;2019-03-28;UTC;Settled;FA05153034C14D7E;GBP;618.00;32.00;650.00
JetBrains;JetBrainsGBP;141;E4D5E154B9834DE0;A000063654;visa;2019-03-31;UTC;Settled;80C376AEFAA5440B;GBP;583.00;31.00;614.00
JetBrains;JetBrainsGBP;141;3A2F4D66F4904C09;C000031279;visa;2018-12-19;UTC;Settled;C2451EB51D4C472A;GBP;618.00;32.00;650.00
JetBrains;JetBrainsGBP;141;278E742CAD7D4938;Z000000166;visa;2019-04-14;UTC;Settled;DCC5DE7F8FE74BC4;GBP;93.00;5.00;98.00
JetBrains;JetBrainsGBP;141;94F995DA45E647A4;Z000031482;mc;2019-03-23;UTC;Settled;A36BA790A61E4CC5;GBP;380.00;20.00;400.00
JetBrains;JetBrainsGBP;141;DC1CDEAC9A6C42AF;Z000080570;visa;2019-03-08;UTC;Settled;7B2D68F658444B1B;GBP;67.00;3.00;70.00
JetBrains;JetBrainsGBP;141;46AF79FA8D164907;Z000113541;visa;2019-01-03;UTC;Settled;C6333B536E7E498B;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;141;E13881DC538D455E;C000213756;visa;2019-03-13;UTC;Settled;7F4E31B70F4E4FC5;GBP;352.00;18.00;370.00
JetBrains;JetBrainsGBP;141;2A55E38CB2784F1E;A000089176;mc;2018-12-30;UTC;Settled;9586227150B64ECB;GBP;198.00;10.00;208.00
JetBrains;JetBrainsGBP;141;C2A220969CC34447;Z000075845;mc;2019-02-06;UTC;Settled;5EDBC17284D14BCB;GBP;195.00;10.00;205.00
JetBrains;JetBrainsGBP;141;30AAB0406B3D4CD7;Z000147210;visa;2019-01-24;UTC;Settled;D81A003271AA416D;GBP;247.00;13.00;260.00
JetBrains;JetBrainsGBP;141;D5A14628762240DB;C000033304;visa;2019-02-26;UTC;Settled;A45CFB42CCD94CDD;GBP;40.00;2.00;42.00
JetBrains;JetBrainsGBP;141;9D0DC09698A84E61;C000054960;visa;2019-04-02;UTC;Settled;82BAE057AD4148B3;GBP;713.00;37.00;750.00
JetBrains;JetBrainsGBP;141;47C7C119F6DE4D7A;C000009026;visa;2019-03-31;UTC;Settled;BEE320C01C2D429A;GBP;556.00;29.00;585.00
JetBrains;JetBrainsGBP;141;059E9A30271E4D8F;R000180497;mc;2018-12-31;UTC;Settled;635926AA4F8A411B;GBP;135.00;7.00;142.00
JetBrains;JetBrainsGBP;141;DDCCDE9FB16042E0;Z000112479;mc;2019-03-20;UTC;Settled;1F22107DB972482F;GBP;217.00;11.00;228.00
JetBrains;JetBrainsGBP;141;585C08A6279F456B;Z000122763;visa;2019-04-03;UTC;Settled;2B42471CF2FF438F;GBP;984.00;52.00;1036.00
JetBrains;JetBrainsGBP;141;EBB1FD4C378D42AC;R000044340;visa;2019-02-21;UTC;Settled;E7AB3E33370E442E;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;141;54A63D4F8A564CB2;Z000065920;visa;2019-01-11;UTC;Settled;C73BCFD3D4434789;GBP;40.00;2.00;42.00
JetBrains;JetBrainsGBP;141;BC818D753FFC4F01;E000205019;visa;2019-01-15;UTC;Settled;C25AC3271EDB4AE3;GBP;556.00;29.00;585.00
JetBrains;JetBrainsGBP;141;2EA34923E67F43EC;A000098008;visa;2019-01-30;UTC;Settled;05DF301E0F264D0C;GBP;80.00;4.00;84.00
JetBrains;JetBrainsGBP;141;1762E4A6383A469F;E000049677;mc;2019-03-01;UTC;Settled;E1B846C2566A4DD1;GBP;209.00;11.00;220.00
JetBrains;JetBrainsGBP;141;178B6AA92FD645CA;A000078503;visa;2019-02-07;UTC;Settled;2CEA0DA2FDFC4C07;GBP;190.00;10.00;200.00
JetBrains;JetBrainsGBP;141;C80933E32CBC4FE3;Z000041327;mc;2019-01-10;UTC;Settled;3F963ED3AF0B4276;GBP;67.00;3.00;70.00
JetBrains;JetBrainsGBP;141;FCC128297067469C;Z000078275;mc;2019-02-01;UTC;Settled;12031E0BAD154EBD;GBP;428.00;22.00;450.00
JetBrains;JetBrainsGBP;141;7F3C5CE4B0414D66;C000134968;mc;2019-01-07;UTC;Settled;03A6F53596004D37;GBP;371.00;19.00;390.00
JetBrains;JetBrainsGBP;141;FD646F4176614079;A000134832;mc;2018-12-21;UTC;Settled;4FE89E9BF4C0436E;GBP;1150.00;60.00;1210.00
JetBrains;JetBrainsGBP;141;4F38F7EBC06D488B;C000198268;visa;2019-04-05;UTC;Settled;9FE3D79C752D434A;GBP;38.00;2.00;40.00
JetBrains;JetBrainsGBP;141;3BFD4EAEDA1244A7;E000084476;visa;2019-04-13;UTC;Settled;9B5CEF3B5C42485E;GBP;523.00;27.00;550.00
JetBrains;JetBrainsGBP;141;18F8861CB22F498C;C000132900;visa;2019-01-23;UTC;Settled;F7E93AE46BD3465C;GBP;247.00;13.00;260.00
JetBrains;JetBrainsGBP;141;D08998328E4A436E;E000014793;mc;2019-01-21;UTC;Settled;7FE5C9E26C7C4E1B;GBP;736.00;39.00;775.00
JetBrains;JetBrainsGBP;141;BDB2B21157BA433B;A000053440;mc;2019-01-15;UTC;Settled;0E300A487FAA477F;GBP;152.00;8.00;160.00
JetBrains;JetBrainsGBP;141;4F0358348AE84F06;R000065653;mc;2018-12-30;UTC;Settled;7AA61EB398CB446A;GBP;513.00;27.00;540.00
JetBrains;JetBrainsGBP;141;AAC85FABD59542E1;E000034365;mc;2019-02-07;UTC;Settled;6E3DA45DEED34432;GBP;110.00;6.00;116.00
JetBrains;JetBrainsGBP;141;751EC95F6BB74A82;Z000107461;visa;2019-04-08;UTC;Settled;4EC8E06D2689486C;GBP;114.00;6.00;120.00
JetBrains;JetBrainsGBP;141;6B2DC94C56F84BA6;Z000166866;visa;2019-01-18;UTC;Settled;2F4E750C201D457B;GBP;162.00;8.00;170.00
JetBrains;JetBrainsGBP;141;227E1E56C98A4BED;A000173295;visa;2019-01-29;UTC;Settled;6E81D288907C42A5;GBP;523.00;27.00;550.00
JetBrains;JetBrainsGBP;141;E069C91FF1D54D40;C000132666;mc;2019-03-13;UTC;Settled;DBAB8B01330A4F0C;GBP;266.00;14.00;280.00
JetBrains;JetBrainsGBP;141;B917846E59304F30;Z000064274;visa;2019-03-16;UTC;Settled;51D25F9375964638;GBP;40.00;2.00;42.00
JetBrains;JetBrainsGBP;141;17AE5FDD86E344B3;Z000156815;visa;2019-04-11;UTC;Settled;474D25BB8EDD4EAB;GBP;551.00;29.00;580.00
JetBrains;JetBrainsGBP;141;00599482B0AC401C;C000145419;visa;2019-03-19;UTC;Settled;503FB5BDA6CA4444;GBP;394.00;21.00;415.00
JetBrains;JetBrainsGBP;141;2E9420CA88934D3C;A000137681;mc;2019-01-09;UTC;Settled;31BE59A5778B42BA;GBP;152.00;8.00;160.00
JetBrains;JetBrainsGBP;141;5E98539D415F4415;A000148137;visa;2019-03-18;UTC;Settled;58A954E2050F4F8A;GBP;238.00;13.00;251.00
JetBrains;JetBrainsGBP;141;749C10442A644D00;Z000096005;mc;2019-03-17;UTC;Settled;806D17012BD345B8;GBP;125.00;7.00;132.00
JetBrains;JetBrainsGBP;141;4D266EE6793F43BE;R000200817;mc;2019-02-12;UTC;Settled;384B4658EB0E4DF8;GBP;689.00;36.00;725.00
JetBrains;JetBrainsGBP;141;CF111EBAC1FE44DC;E000086952;mc;2019-03-03;UTC;Settled;2350C9C191DA4EFC;GBP;203.00;11.00;214.00
JetBrains;JetBrainsGBP;141;B4B63258E4EE4E83;A000214928;visa;2019-01-08;UTC;Settled;4F0D6305ED9C460C;GBP;225.00;12.00;237.00
JetBrains;JetBrainsGBP;141;FEF902E6558A4CC0;Z000068395;visa;2019-03-12;UTC;Settled;C7F33D5865DF4CBE;GBP;137.00;7.00;144.00
JetBrains;JetBrainsGBP;141;2CC0AE546DCB4EC1;C000145615;visa;2019-01-13;UTC;Settled;08065A9F0D28455F;GBP;323.00;17.00;340.00
JetBrains;JetBrainsGBP;141;350C4A41C0F041D2;E000085447;visa;2019-03-31;UTC;Settled;F674CE975DAD42AE;GBP;309.00;16.00;325.00
JetBrains;JetBrainsGBP;141;43F01C983CD049BC;R000079882;visa;2018-12-23;UTC;Settled;241F6D7F6010406B;GBP;219.00;11.00;230.00
